"Dstat 0.7.2svn CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","vagrant"
"Cmdline:","dstat -Tclmdrn --wifi --output dstat.log",,,,"Date:","12 Oct 2013 10:17:27 CEST"

"epoch";"total cpu usage";;;;;;;"load avg";;;"memory usage";;;;"dsk/total";;"io/total";;"net/total";
1381605109.327;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;454
1381605110.327;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;4096;0;1;60;454
1381605111.327;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;470
1381605112.327;0.990;0;99.010;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;454
1381605113.328;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;16384;0;4;60;454
1381605114.327;0;0.990;99.010;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;470
1381605115.327;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;454
1381605116.327;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;454
1381605117.327;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;454
1381605118.326;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;454
1381605119.327;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;16384;0;4;60;454
1381605120.327;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;470
1381605121.327;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;454
1381605122.327;1;0;99;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;454
1381605123.328;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;454
1381605124.327;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;454
1381605125.328;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;16384;0;4;120;556
1381605126.328;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;470
1381605127.327;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;454
1381605128.327;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;454
1381605129.327;0;1;99;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;120;556
1381605130.327;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;16384;0;4;120;556
1381605131.329;0.990;0;99.010;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;470
1381605132.327;0;0;100;0;0;0;0;0;0;0;77275136;81469440;148758528;737689600;0;0;0;0;60;454
1381605133.327;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605134.328;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605135.328;0.990;0;99.010;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;16384;0;4;60;454
1381605136.327;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;470
1381605137.334;0;0;99;0;1;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605138.327;1;0;99;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605139.327;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605140.337;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;24576;0;6;60;454
1381605141.327;0;1.020;98.980;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;120;572
1381605142.327;1;0;99;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605143.327;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;120;556
1381605144.327;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;120;556
1381605145.327;0.990;0.990;98.020;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;4096;0;1;60;454
1381605146.327;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;24576;0;4;60;470
1381605147.330;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;470
1381605148.330;1;0;99;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605149.331;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605150.337;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;4096;0;1;120;556
1381605151.336;1.010;0;98.990;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;120;572
1381605152.333;0;1;98;1;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;16384;0;4;120;1292
1381605153.331;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;470
1381605154.344;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605155.338;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605156.332;0.990;0;98.020;0;0;0.990;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605157.330;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;16384;0;4;60;454
1381605158.330;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;470
1381605159.341;1;1;98;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605160.344;1.010;0;98.990;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605161.331;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605162.331;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;120;556
1381605163.328;0.990;0.990;98.020;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;16384;0;4;120;556
1381605164.331;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;470
1381605165.337;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605166.329;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605167.329;1;0;99;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605168.329;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;16384;0;4;60;454
1381605169.330;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;120;572
1381605170.329;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605171.328;1;0;99;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605172.355;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;120;556
1381605173.329;0;1.042;98.958;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605174.327;1;0;99;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;16384;0;4;120;556
1381605175.330;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;470
1381605176.363;0;0;100;0;0;0;0;0;0;0;77271040;81469440;148762624;737689600;0;0;0;0;60;454
1381605177.330;1.031;0;98.969;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;120;556
1381605178.327;0;1;99;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605179.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;16384;0;4;60;454
1381605180.329;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;8192;0;2;60;470
1381605181.333;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;470
1381605182.328;1.010;0;98.990;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605183.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605184.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605185.327;0;0;99.010;0;0.990;0;0;0;0;0;77266944;81469440;148766720;737689600;0;16384;0;5;120;556
1381605186.331;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;470
1381605187.341;0.980;0.980;98.039;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605188.330;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605189.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605190.329;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;24576;0;4;60;454
1381605191.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;470
1381605192.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605193.334;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605194.328;0.990;0.990;98.020;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605195.328;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605196.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;16384;0;4;60;454
1381605197.326;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;470
1381605198.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605199.336;1;0;99;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605200.327;1.010;0;98.990;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605201.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605202.328;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;16384;0;4;120;556
1381605203.326;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;470
1381605204.327;0;0.990;99.010;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605205.327;1;0;99;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605206.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605207.329;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;16384;0;4;60;454
1381605208.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;470
1381605209.331;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605210.329;1;0;99;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605211.330;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605212.327;1;0;99;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605213.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;16384;0;4;60;454
1381605214.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;470
1381605215.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605216.327;1;0;99;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605217.327;0;1;99;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605218.328;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;0;0;0;60;454
1381605219.327;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;16384;0;4;120;556
1381605220.337;0;0;100;0;0;0;0;0;0;0;77266944;81469440;148766720;737689600;0;8192;0;2;60;1206
1381605221.328;1.042;0;98.958;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;470
1381605222.327;0.990;0;99.010;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605223.327;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605224.327;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;16384;0;4;162;508
1381605225.327;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;4096;0;1;60;470
1381605226.327;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;470
1381605227.329;1.020;1.020;97.959;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605228.327;0;0;99;0;1;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605229.327;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605230.327;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;24576;0;4;60;454
1381605231.338;0.990;0;99.010;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;470
1381605232.327;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;120;556
1381605233.327;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;120;556
1381605234.329;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605235.330;1.010;0;98.990;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605236.327;0;1;98;1;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;16384;0;4;120;556
1381605237.328;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;470
1381605238.327;0.990;0;98.020;0;0;0.990;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;120;556
1381605239.327;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605240.334;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605241.327;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;16384;0;4;60;454
1381605242.332;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;470
1381605243.327;0;1;99;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605244.332;0.990;0;99.010;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605245.350;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605246.331;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;16384;0;4;60;454
1381605247.327;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;470
1381605248.332;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605249.329;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605250.328;0.990;0;99.010;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605251.330;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;16384;0;4;60;454
1381605252.327;0;1;99;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;470
1381605253.327;0.990;0;99.010;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605254.327;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;120;556
1381605255.328;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;12288;0;3;60;454
1381605256.327;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;470
1381605257.329;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;16384;0;4;60;454
1381605258.329;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;470
1381605259.327;0.990;0;99.010;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605260.329;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605261.331;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605262.333;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;454
1381605263.328;1;0;98;1;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;16384;0;4;60;454
1381605264.329;0;0;100;0;0;0;0;0;0;0;77262848;81469440;148770816;737689600;0;0;0;0;60;470
1381605265.327;0;0;99;0;1;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605266.329;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605267.329;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605268.329;0;1;99;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;16384;0;4;60;454
1381605269.328;1;0;99;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;470
1381605270.327;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605271.327;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605272.328;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605273.328;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605274.327;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;12288;0;3;60;454
1381605275.328;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;470
1381605276.329;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605277.329;1;0;99;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605278.330;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605279.327;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605280.329;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;12288;0;3;120;556
1381605281.328;0;1;99;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;470
1381605282.329;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605283.332;1.010;0;98.990;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605284.330;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605285.329;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;12288;0;3;120;556
1381605286.331;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;470
1381605287.328;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;120;556
1381605288.328;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;1190
1381605289.328;1;0;99;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605290.327;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;16384;0;4;60;454
1381605291.330;1.020;1.020;96.939;0;0;1.020;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;470
1381605292.330;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605293.328;1.010;0;98.990;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605294.328;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605295.335;0;0;99;1;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;24576;0;5;60;454
1381605296.328;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;470
1381605297.330;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605298.329;1;0;99;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605299.329;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605300.327;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605301.328;1;0;99;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;16384;0;4;60;454
1381605302.328;0;0.990;99.010;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;470
1381605303.329;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605304.329;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605305.329;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605306.328;1;0;99;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605307.329;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;16384;0;4;120;556
1381605308.329;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;470
1381605309.328;0;0;100;0;0;0;0;0;0;0;77258752;81469440;148774912;737689600;0;0;0;0;60;454
1381605310.329;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605311.327;1;0;99;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605312.329;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;16384;0;4;60;454
1381605313.329;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;470
1381605314.328;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605315.328;0.990;0;99.010;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;120;556
1381605316.328;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605317.327;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605318.328;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;12288;0;3;60;454
1381605319.327;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;470
1381605320.327;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605321.328;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605322.328;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605323.327;0;0.990;99.010;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605324.327;0;0;99;0;0;1;0;0;0;0;77254656;81469440;148779008;737689600;0;12288;0;3;120;556
1381605325.328;0.990;0;99.010;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;470
1381605326.330;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605327.327;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605328.327;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605329.328;0;0;99.010;0;0.990;0;0;0;0;0;77254656;81469440;148779008;737689600;0;12288;0;3;60;454
1381605330.330;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;12288;0;3;60;470
1381605331.330;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;470
1381605332.327;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605333.328;0;1;99;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605334.329;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605335.328;1;0;99;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;28672;0;5;120;556
1381605336.328;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;470
1381605337.328;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605338.327;1;0;99;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605339.329;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605340.327;0;1;99;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;16384;0;4;60;454
1381605341.327;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;470
1381605342.329;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;120;556
1381605343.327;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605344.327;1;0;99;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605345.328;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605346.328;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;16384;0;4;120;556
1381605347.332;0;1;99;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;120;572
1381605348.329;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605349.326;1;0;99;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605350.327;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;120;556
1381605351.327;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;16384;0;4;60;454
1381605352.327;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;470
1381605353.327;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
1381605354.328;0;0;100;0;0;0;0;0;0;0;77254656;81469440;148779008;737689600;0;0;0;0;60;454
